Date,time,Consumption
12/10/2017,0:45:00,67191
12/10/2017,1:00:00,66307
12/10/2017,1:15:00,66622
12/10/2017,1:30:00,65746
12/10/2017,1:45:00,65934
12/10/2017,2:00:00,64872
12/10/2017,2:15:00,65443
12/10/2017,2:30:00,64096
12/10/2017,2:45:00,63194
12/10/2017,3:00:00,61935
12/10/2017,3:15:00,61313
12/10/2017,3:30:00,60719
12/10/2017,3:45:00,60056
12/10/2017,4:00:00,59396
12/10/2017,4:15:00,59297
12/10/2017,4:30:00,58913
12/10/2017,4:45:00,58507
12/10/2017,5:00:00,58629
12/10/2017,5:15:00,58842
12/10/2017,5:30:00,58732
12/10/2017,5:45:00,58856
12/10/2017,6:00:00,58783
12/10/2017,6:15:00,59450
12/10/2017,6:30:00,59475
12/10/2017,6:45:00,59609
12/10/2017,7:00:00,60023
12/10/2017,7:15:00,60517
12/10/2017,7:30:00,60737
12/10/2017,7:45:00,61130
12/10/2017,8:00:00,61766
12/10/2017,8:15:00,62005
12/10/2017,8:30:00,62441
12/10/2017,8:45:00,63101
12/10/2017,9:00:00,63991
12/10/2017,9:15:00,64833
12/10/2017,9:30:00,65812
12/10/2017,9:45:00,66492
12/10/2017,10:00:00,67314
12/10/2017,10:15:00,67900
12/10/2017,10:30:00,68420
12/10/2017,10:45:00,68731
12/10/2017,11:00:00,69071
12/10/2017,11:15:00,69532
12/10/2017,11:30:00,69786
12/10/2017,11:45:00,69562
12/10/2017,12:00:00,70614
12/10/2017,12:15:00,70855
12/10/2017,12:30:00,71009
12/10/2017,12:45:00,71628
12/10/2017,13:00:00,70828
12/10/2017,13:15:00,69988
12/10/2017,13:30:00,68991
12/10/2017,13:45:00,67671
12/10/2017,14:00:00,67064
12/10/2017,14:15:00,67165
12/10/2017,14:30:00,66163
12/10/2017,14:45:00,65048
12/10/2017,15:00:00,64694
12/10/2017,15:15:00,64251
12/10/2017,15:30:00,63788
12/10/2017,15:45:00,63622
12/10/2017,16:00:00,63286
12/10/2017,16:15:00,63083
12/10/2017,16:30:00,63294
12/10/2017,16:45:00,63461
12/10/2017,17:00:00,64285
12/10/2017,17:15:00,65245
12/10/2017,17:30:00,66397
12/10/2017,17:45:00,67265
12/10/2017,18:00:00,67906
12/10/2017,18:15:00,68734
12/10/2017,18:30:00,69120
12/10/2017,18:45:00,69706
12/10/2017,19:00:00,69932
12/10/2017,19:15:00,69957
12/10/2017,19:30:00,69633
12/10/2017,19:45:00,69157
12/10/2017,20:00:00,68764
12/10/2017,20:15:00,67764
12/10/2017,20:30:00,67128
12/10/2017,20:45:00,66416
12/10/2017,21:00:00,65822
12/10/2017,21:15:00,64832
12/10/2017,21:30:00,64162
12/10/2017,21:45:00,63597
12/10/2017,22:00:00,62825
12/10/2017,22:15:00,63152
12/10/2017,22:30:00,63951
12/10/2017,22:45:00,66277
12/10/2017,23:00:00,65607
12/10/2017,23:15:00,65489
12/10/2017,23:30:00,64702
12/10/2017,23:45:00,65274
12/11/2017,0:00:00,64363
12/11/2017,0:15:00,64019
12/11/2017,0:30:00,62435
12/11/2017,0:45:00,61124
12/11/2017,1:00:00,60413
12/11/2017,1:15:00,60430
12/11/2017,1:30:00,59802
12/11/2017,1:45:00,59642
12/11/2017,2:00:00,58770
12/11/2017,2:15:00,59342
12/11/2017,2:30:00,58407
12/11/2017,2:45:00,57527
12/11/2017,3:00:00,56750
12/11/2017,3:15:00,56262
12/11/2017,3:30:00,55467
12/11/2017,3:45:00,55091
12/11/2017,4:00:00,54544
12/11/2017,4:15:00,54683
12/11/2017,4:30:00,54545
12/11/2017,4:45:00,54939
12/11/2017,5:00:00,55360
12/11/2017,5:15:00,56678
12/11/2017,5:30:00,57199
12/11/2017,5:45:00,58436
12/11/2017,6:00:00,59791
12/11/2017,6:15:00,62148
12/11/2017,6:30:00,63757
12/11/2017,6:45:00,65305
12/11/2017,7:00:00,67215
12/11/2017,7:15:00,69104
12/11/2017,7:30:00,70141
12/11/2017,7:45:00,71149
12/11/2017,8:00:00,71526
12/11/2017,8:15:00,72075
12/11/2017,8:30:00,72147
12/11/2017,8:45:00,71997
12/11/2017,9:00:00,72594
12/11/2017,9:15:00,72876
12/11/2017,9:30:00,73375
12/11/2017,9:45:00,73470
12/11/2017,10:00:00,73800
12/11/2017,10:15:00,74006
12/11/2017,10:30:00,73949
12/11/2017,10:45:00,74069
12/11/2017,11:00:00,74356
12/11/2017,11:15:00,74918
12/11/2017,11:30:00,74995
12/11/2017,11:45:00,75381
12/11/2017,12:00:00,75968
12/11/2017,12:15:00,75902
12/11/2017,12:30:00,75588
12/11/2017,12:45:00,76576
12/11/2017,13:00:00,75673
12/11/2017,13:15:00,75373
12/11/2017,13:30:00,75295
12/11/2017,13:45:00,75110
12/11/2017,14:00:00,74995
12/11/2017,14:15:00,75072
12/11/2017,14:30:00,74284
12/11/2017,14:45:00,73654
12/11/2017,15:00:00,73533
12/11/2017,15:15:00,73579
12/11/2017,15:30:00,73221
12/11/2017,15:45:00,73101
12/11/2017,16:00:00,72859
12/11/2017,16:15:00,72750
12/11/2017,16:30:00,72726
12/11/2017,16:45:00,73070
12/11/2017,17:00:00,74091
12/11/2017,17:15:00,75100
12/11/2017,17:30:00,76114
12/11/2017,17:45:00,76869
12/11/2017,18:00:00,77450
12/11/2017,18:15:00,78078
12/11/2017,18:30:00,78620
12/11/2017,18:45:00,79357
12/11/2017,19:00:00,79945
12/11/2017,19:15:00,79409
12/11/2017,19:30:00,78748
12/11/2017,19:45:00,77546
12/11/2017,20:00:00,76405
12/11/2017,20:15:00,75601
12/11/2017,20:30:00,74501
12/11/2017,20:45:00,73481
12/11/2017,21:00:00,71360
12/11/2017,21:15:00,70815
12/11/2017,21:30:00,69731
12/11/2017,21:45:00,69102
12/11/2017,22:00:00,68635
12/11/2017,22:15:00,68704
12/11/2017,22:30:00,69032
12/11/2017,22:45:00,71788
12/11/2017,23:00:00,71203
12/11/2017,23:15:00,71058
12/11/2017,23:30:00,70310
12/11/2017,23:45:00,70971
12/12/2017,0:00:00,69683
12/12/2017,0:15:00,69360
12/12/2017,0:30:00,67807
12/12/2017,0:45:00,66303
12/12/2017,1:00:00,65245
12/12/2017,1:15:00,65887
12/12/2017,1:30:00,65128
12/12/2017,1:45:00,65258
12/12/2017,2:00:00,64791
12/12/2017,2:15:00,65538
12/12/2017,2:30:00,64251
12/12/2017,2:45:00,63712
12/12/2017,3:00:00,62896
12/12/2017,3:15:00,62531
12/12/2017,3:30:00,62228
12/12/2017,3:45:00,61605
12/12/2017,4:00:00,61453
12/12/2017,4:15:00,61444
12/12/2017,4:30:00,61581
12/12/2017,4:45:00,61693
12/12/2017,5:00:00,62524
12/12/2017,5:15:00,63905
12/12/2017,5:30:00,64707
12/12/2017,5:45:00,65611
12/12/2017,6:00:00,67043
12/12/2017,6:15:00,69387
12/12/2017,6:30:00,71248
12/12/2017,6:45:00,73024
12/12/2017,7:00:00,74844
12/12/2017,7:15:00,76190
12/12/2017,7:30:00,78004
12/12/2017,7:45:00,78773
12/12/2017,8:00:00,79329
12/12/2017,8:15:00,79509
12/12/2017,8:30:00,79330
12/12/2017,8:45:00,79438
12/12/2017,9:00:00,79201
12/12/2017,9:15:00,79597
12/12/2017,9:30:00,79465
12/12/2017,9:45:00,79429
12/12/2017,10:00:00,79137
12/12/2017,10:15:00,78772
12/12/2017,10:30:00,78694
12/12/2017,10:45:00,78353
12/12/2017,11:00:00,78069
12/12/2017,11:15:00,78011
12/12/2017,11:30:00,77811
12/12/2017,11:45:00,77791
12/12/2017,12:00:00,77669
12/12/2017,12:15:00,77551
12/12/2017,12:30:00,77071
12/12/2017,12:45:00,77637
12/12/2017,13:00:00,76694
12/12/2017,13:15:00,76414
12/12/2017,13:30:00,75413
12/12/2017,13:45:00,74911
12/12/2017,14:00:00,74391
12/12/2017,14:15:00,74686
12/12/2017,14:30:00,73313
12/12/2017,14:45:00,72456
12/12/2017,15:00:00,72142
12/12/2017,15:15:00,72066
12/12/2017,15:30:00,71518
12/12/2017,15:45:00,71307
12/12/2017,16:00:00,71377
12/12/2017,16:15:00,71749
12/12/2017,16:30:00,71729
12/12/2017,16:45:00,72342
12/12/2017,17:00:00,73405
12/12/2017,17:15:00,75063
12/12/2017,17:30:00,76733
12/12/2017,17:45:00,77800
12/12/2017,18:00:00,78571
12/12/2017,18:15:00,79241
12/12/2017,18:30:00,80108
12/12/2017,18:45:00,80864
12/12/2017,19:00:00,81526
12/12/2017,19:15:00,80895
12/12/2017,19:30:00,80218
12/12/2017,19:45:00,79224
12/12/2017,20:00:00,78466
12/12/2017,20:15:00,77823
12/12/2017,20:30:00,76540
12/12/2017,20:45:00,75035
12/12/2017,21:00:00,73871
12/12/2017,21:15:00,73460
12/12/2017,21:30:00,72487
12/12/2017,21:45:00,71789
12/12/2017,22:00:00,70963
12/12/2017,22:15:00,71309
12/12/2017,22:30:00,71866
12/12/2017,22:45:00,74245
12/12/2017,23:00:00,73736
12/12/2017,23:15:00,73500
12/12/2017,23:30:00,72886
12/12/2017,23:45:00,73815
12/13/2017,0:00:00,72427
12/13/2017,0:15:00,71321
12/13/2017,0:30:00,69870
12/13/2017,0:45:00,68275
12/13/2017,1:00:00,67241
12/13/2017,1:15:00,68184
12/13/2017,1:30:00,67213
12/13/2017,1:45:00,67448
12/13/2017,2:00:00,66841
12/13/2017,2:15:00,67647
12/13/2017,2:30:00,66636
12/13/2017,2:45:00,65488
12/13/2017,3:00:00,64691
12/13/2017,3:15:00,64187
12/13/2017,3:30:00,63497
12/13/2017,3:45:00,63240
12/13/2017,4:00:00,62797
12/13/2017,4:15:00,62934
12/13/2017,4:30:00,62835
12/13/2017,4:45:00,62945
12/13/2017,5:00:00,63408
12/13/2017,5:15:00,64748
12/13/2017,5:30:00,65626
12/13/2017,5:45:00,66381
12/13/2017,6:00:00,67790
12/13/2017,6:15:00,70116
12/13/2017,6:30:00,71533
12/13/2017,6:45:00,72978
12/13/2017,7:00:00,75173
12/13/2017,7:15:00,76096
12/13/2017,7:30:00,77330
12/13/2017,7:45:00,78414
12/13/2017,8:00:00,78942
12/13/2017,8:15:00,79129
12/13/2017,8:30:00,79001
12/13/2017,8:45:00,79559
12/13/2017,9:00:00,79389
12/13/2017,9:15:00,79218
12/13/2017,9:30:00,79390
12/13/2017,9:45:00,79190
12/13/2017,10:00:00,79305
12/13/2017,10:15:00,78805
12/13/2017,10:30:00,78964
12/13/2017,10:45:00,78854
12/13/2017,11:00:00,78858
12/13/2017,11:15:00,78743
12/13/2017,11:30:00,78804
12/13/2017,11:45:00,78870
12/13/2017,12:00:00,78885
12/13/2017,12:15:00,78569
12/13/2017,12:30:00,78266
12/13/2017,12:45:00,79131
12/13/2017,13:00:00,78236
12/13/2017,13:15:00,77818
12/13/2017,13:30:00,77382
12/13/2017,13:45:00,77251
12/13/2017,14:00:00,76931
12/13/2017,14:15:00,77275
12/13/2017,14:30:00,76447
12/13/2017,14:45:00,75584
12/13/2017,15:00:00,75088
12/13/2017,15:15:00,75060
12/13/2017,15:30:00,74629
12/13/2017,15:45:00,74411
12/13/2017,16:00:00,74135
12/13/2017,16:15:00,74167
12/13/2017,16:30:00,73948
12/13/2017,16:45:00,74480
12/13/2017,17:00:00,74809
12/13/2017,17:15:00,76114
12/13/2017,17:30:00,76825
12/13/2017,17:45:00,77640
12/13/2017,18:00:00,78144
12/13/2017,18:15:00,78226
12/13/2017,18:30:00,79041
12/13/2017,18:45:00,79503
12/13/2017,19:00:00,79821
12/13/2017,19:15:00,79319
12/13/2017,19:30:00,78120
12/13/2017,19:45:00,77210
12/13/2017,20:00:00,76331
12/13/2017,20:15:00,74530
12/13/2017,20:30:00,73651
12/13/2017,20:45:00,72451
12/13/2017,21:00:00,71312
12/13/2017,21:15:00,70007
12/13/2017,21:30:00,69069
12/13/2017,21:45:00,68404
12/13/2017,22:00:00,67641
12/13/2017,22:15:00,67908
12/13/2017,22:30:00,68150
12/13/2017,22:45:00,70727
12/13/2017,23:00:00,69897
12/13/2017,23:15:00,69844
12/13/2017,23:30:00,69377
12/13/2017,23:45:00,70127
12/14/2017,0:00:00,68648
12/14/2017,0:15:00,68398
12/14/2017,0:30:00,66771
12/14/2017,0:45:00,65162
12/14/2017,1:00:00,64397
12/14/2017,1:15:00,64680
12/14/2017,1:30:00,63909
12/14/2017,1:45:00,64241
12/14/2017,2:00:00,63338
12/14/2017,2:15:00,63865
12/14/2017,2:30:00,62892
12/14/2017,2:45:00,62191
12/14/2017,3:00:00,61111
12/14/2017,3:15:00,60587
12/14/2017,3:30:00,59981
12/14/2017,3:45:00,59670
12/14/2017,4:00:00,59172
12/14/2017,4:15:00,59286
12/14/2017,4:30:00,58907
12/14/2017,4:45:00,59253
12/14/2017,5:00:00,59673
12/14/2017,5:15:00,60978
12/14/2017,5:30:00,61727
12/14/2017,5:45:00,62607
12/14/2017,6:00:00,63922
12/14/2017,6:15:00,66330
12/14/2017,6:30:00,67798
12/14/2017,6:45:00,69497
12/14/2017,7:00:00,71561
12/14/2017,7:15:00,73112
12/14/2017,7:30:00,74542
12/14/2017,7:45:00,75355
12/14/2017,8:00:00,75687
12/14/2017,8:15:00,75887
12/14/2017,8:30:00,75730
12/14/2017,8:45:00,75542
12/14/2017,9:00:00,75905
12/14/2017,9:15:00,75784
12/14/2017,9:30:00,75650
12/14/2017,9:45:00,75609
12/14/2017,10:00:00,75468
12/14/2017,10:15:00,75338
12/14/2017,10:30:00,75428
12/14/2017,10:45:00,75279
12/14/2017,11:00:00,75312
12/14/2017,11:15:00,75354
12/14/2017,11:30:00,75282
12/14/2017,11:45:00,75379
12/14/2017,12:00:00,75480
12/14/2017,12:15:00,75116
12/14/2017,12:30:00,74903
12/14/2017,12:45:00,75821
12/14/2017,13:00:00,75149
12/14/2017,13:15:00,74358
12/14/2017,13:30:00,74087
12/14/2017,13:45:00,73945
12/14/2017,14:00:00,73706
12/14/2017,14:15:00,73729
12/14/2017,14:30:00,73161
12/14/2017,14:45:00,72200
12/14/2017,15:00:00,72125
12/14/2017,15:15:00,72116
12/14/2017,15:30:00,71222
12/14/2017,15:45:00,71556
12/14/2017,16:00:00,71391
12/14/2017,16:15:00,71211
12/14/2017,16:30:00,71237
12/14/2017,16:45:00,71837
12/14/2017,17:00:00,72890
12/14/2017,17:15:00,73501
12/14/2017,17:30:00,75240
12/14/2017,17:45:00,75818
12/14/2017,18:00:00,76416
12/14/2017,18:15:00,76829
12/14/2017,18:30:00,77724
12/14/2017,18:45:00,78281
12/14/2017,19:00:00,78544
12/14/2017,19:15:00,78202
12/14/2017,19:30:00,77197
12/14/2017,19:45:00,76338
12/14/2017,20:00:00,75415
12/14/2017,20:15:00,74572
12/14/2017,20:30:00,73033
12/14/2017,20:45:00,72166
12/14/2017,21:00:00,70868
12/14/2017,21:15:00,70342
12/14/2017,21:30:00,68943
12/14/2017,21:45:00,68171
12/14/2017,22:00:00,67660
12/14/2017,22:15:00,67434
12/14/2017,22:30:00,67738
12/14/2017,22:45:00,70450
12/14/2017,23:00:00,69818
12/14/2017,23:15:00,69725
12/14/2017,23:30:00,69015
12/14/2017,23:45:00,69760
12/15/2017,0:00:00,68408
12/15/2017,0:15:00,68386
12/15/2017,0:30:00,66691
12/15/2017,0:45:00,65210
12/15/2017,1:00:00,64376
12/15/2017,1:15:00,64431
12/15/2017,1:30:00,63649
12/15/2017,1:45:00,63789
12/15/2017,2:00:00,63065
12/15/2017,2:15:00,63254
12/15/2017,2:30:00,62065
12/15/2017,2:45:00,61356
12/15/2017,3:00:00,60648
12/15/2017,3:15:00,60198
12/15/2017,3:30:00,59562
12/15/2017,3:45:00,59215
12/15/2017,4:00:00,58903
12/15/2017,4:15:00,58947
12/15/2017,4:30:00,58921
12/15/2017,4:45:00,58977
12/15/2017,5:00:00,59828
12/15/2017,5:15:00,60948
12/15/2017,5:30:00,61168
12/15/2017,5:45:00,62546
12/15/2017,6:00:00,63655
12/15/2017,6:15:00,66471
12/15/2017,6:30:00,68126
12/15/2017,6:45:00,69518
12/15/2017,7:00:00,71565
12/15/2017,7:15:00,73034
12/15/2017,7:30:00,74531
12/15/2017,7:45:00,75155
12/15/2017,8:00:00,76482
12/15/2017,8:15:00,76146
12/15/2017,8:30:00,76326
12/15/2017,8:45:00,76126
12/15/2017,9:00:00,76012
12/15/2017,9:15:00,75695
12/15/2017,9:30:00,76236
12/15/2017,9:45:00,75785
12/15/2017,10:00:00,75698
12/15/2017,10:15:00,75562
12/15/2017,10:30:00,75485
12/15/2017,10:45:00,75159
12/15/2017,11:00:00,75397
12/15/2017,11:15:00,75480
12/15/2017,11:30:00,75649
12/15/2017,11:45:00,75401
12/15/2017,12:00:00,75425
12/15/2017,12:15:00,75077
12/15/2017,12:30:00,75029
12/15/2017,12:45:00,75417
12/15/2017,13:00:00,74798
12/15/2017,13:15:00,74262
12/15/2017,13:30:00,73595
12/15/2017,13:45:00,73127
12/15/2017,14:00:00,72917
12/15/2017,14:15:00,72940
12/15/2017,14:30:00,72160
12/15/2017,14:45:00,71590
12/15/2017,15:00:00,70478
12/15/2017,15:15:00,70836
12/15/2017,15:30:00,70548
12/15/2017,15:45:00,70475
12/15/2017,16:00:00,70209
12/15/2017,16:15:00,70245
12/15/2017,16:30:00,70492
12/15/2017,16:45:00,71013
12/15/2017,17:00:00,72145
12/15/2017,17:15:00,73518
12/15/2017,17:30:00,74872
12/15/2017,17:45:00,76106
12/15/2017,18:00:00,76152
12/15/2017,18:15:00,76685
12/15/2017,18:30:00,77106
12/15/2017,18:45:00,77582
12/15/2017,19:00:00,77731
12/15/2017,19:15:00,77245
12/15/2017,19:30:00,76810
12/15/2017,19:45:00,75790
12/15/2017,20:00:00,75124
12/15/2017,20:15:00,74237
12/15/2017,20:30:00,72861
12/15/2017,20:45:00,72083
12/15/2017,21:00:00,71058
12/15/2017,21:15:00,70488
12/15/2017,21:30:00,69732
12/15/2017,21:45:00,69101
12/15/2017,22:00:00,68481
12/15/2017,22:15:00,68714
12/15/2017,22:30:00,69260
12/15/2017,22:45:00,72446
12/15/2017,23:00:00,71909
12/15/2017,23:15:00,71356
12/15/2017,23:30:00,71009
12/15/2017,23:45:00,71739
12/16/2017,0:00:00,70446
12/16/2017,0:15:00,69522
12/16/2017,0:30:00,67662
12/16/2017,0:45:00,66223
12/16/2017,1:00:00,64967
12/16/2017,1:15:00,65404
12/16/2017,1:30:00,64258
12/16/2017,1:45:00,64575
12/16/2017,2:00:00,63815
12/16/2017,2:15:00,64200
12/16/2017,2:30:00,63024
12/16/2017,2:45:00,62271
12/16/2017,3:00:00,61134
12/16/2017,3:15:00,60728
12/16/2017,3:30:00,59775
12/16/2017,3:45:00,59322
12/16/2017,4:00:00,58983
12/16/2017,4:15:00,58692
12/16/2017,4:30:00,58603
12/16/2017,4:45:00,58585
12/16/2017,5:00:00,58638
12/16/2017,5:15:00,59332
12/16/2017,5:30:00,59355
12/16/2017,5:45:00,60084
12/16/2017,6:00:00,60366
12/16/2017,6:15:00,61515
12/16/2017,6:30:00,61852
12/16/2017,6:45:00,61968
12/16/2017,7:00:00,63107
12/16/2017,7:15:00,63721
12/16/2017,7:30:00,64806
12/16/2017,7:45:00,65566
12/16/2017,8:00:00,66081
12/16/2017,8:15:00,66588
12/16/2017,8:30:00,67317
12/16/2017,8:45:00,67579
12/16/2017,9:00:00,68474
12/16/2017,9:15:00,68758
12/16/2017,9:30:00,69574
12/16/2017,9:45:00,69721
12/16/2017,10:00:00,69777
12/16/2017,10:15:00,69864
12/16/2017,10:30:00,69659
12/16/2017,10:45:00,69676
12/16/2017,11:00:00,69658
12/16/2017,11:15:00,69842
12/16/2017,11:30:00,69997
12/16/2017,11:45:00,69603
12/16/2017,12:00:00,70325
12/16/2017,12:15:00,70461
12/16/2017,12:30:00,70523
12/16/2017,12:45:00,71688
12/16/2017,13:00:00,70847
12/16/2017,13:15:00,69948
12/16/2017,13:30:00,68849
12/16/2017,13:45:00,68343
12/16/2017,14:00:00,67723
12/16/2017,14:15:00,67544
12/16/2017,14:30:00,66730
12/16/2017,14:45:00,65940
12/16/2017,15:00:00,65490
12/16/2017,15:15:00,65345
12/16/2017,15:30:00,64706
12/16/2017,15:45:00,64588
12/16/2017,16:00:00,64403
12/16/2017,16:15:00,64650
12/16/2017,16:30:00,64820
12/16/2017,16:45:00,65336
12/16/2017,17:00:00,66249
12/16/2017,17:15:00,67963
12/16/2017,17:30:00,69262
12/16/2017,17:45:00,70553
12/16/2017,18:00:00,71686
12/16/2017,18:15:00,72170
12/16/2017,18:30:00,72641
12/16/2017,18:45:00,73020
12/16/2017,19:00:00,73507
12/16/2017,19:15:00,73409
12/16/2017,19:30:00,73255
12/16/2017,19:45:00,72590
12/16/2017,20:00:00,72035
12/16/2017,20:15:00,71402
12/16/2017,20:30:00,70734
12/16/2017,20:45:00,69674
12/16/2017,21:00:00,69153
12/16/2017,21:15:00,68356
12/16/2017,21:30:00,67699
12/16/2017,21:45:00,67703
12/16/2017,22:00:00,67376
12/16/2017,22:15:00,67670
12/16/2017,22:30:00,68500
12/16/2017,22:45:00,71444
12/16/2017,23:00:00,70852
12/16/2017,23:15:00,70818
12/16/2017,23:30:00,70705
12/16/2017,23:45:00,71456
12/17/2017,0:00:00,70562
12/17/2017,0:15:00,69807
12/17/2017,0:30:00,68449
12/17/2017,0:45:00,66719
12/17/2017,1:00:00,65761
12/17/2017,1:15:00,65937
12/17/2017,1:30:00,65036
12/17/2017,1:45:00,65141
12/17/2017,2:00:00,64268
12/17/2017,2:15:00,64761
12/17/2017,2:30:00,63457
12/17/2017,2:45:00,62736
12/17/2017,3:00:00,61709
12/17/2017,3:15:00,61084
12/17/2017,3:30:00,60389
12/17/2017,3:45:00,59865
12/17/2017,4:00:00,59284
12/17/2017,4:15:00,59164
12/17/2017,4:30:00,58791
12/17/2017,4:45:00,58718
12/17/2017,5:00:00,58775
12/17/2017,5:15:00,59410
12/17/2017,5:30:00,59079
12/17/2017,5:45:00,59422
12/17/2017,6:00:00,59268
12/17/2017,6:15:00,60229
12/17/2017,6:30:00,60539
12/17/2017,6:45:00,60529
12/17/2017,7:00:00,61189
12/17/2017,7:15:00,61608
12/17/2017,7:30:00,62244
12/17/2017,7:45:00,62487
12/17/2017,8:00:00,63288
12/17/2017,8:15:00,63466
12/17/2017,8:30:00,64011
12/17/2017,8:45:00,64465
12/17/2017,9:00:00,65093
12/17/2017,9:15:00,65916
12/17/2017,9:30:00,66754
12/17/2017,9:45:00,67518
12/17/2017,10:00:00,68233
12/17/2017,10:15:00,68709
12/17/2017,10:30:00,69128
12/17/2017,10:45:00,69112
12/17/2017,11:00:00,69467
12/17/2017,11:15:00,70147
12/17/2017,11:30:00,70350
12/17/2017,11:45:00,70236
12/17/2017,12:00:00,70936
12/17/2017,12:15:00,71279
12/17/2017,12:30:00,70962
12/17/2017,12:45:00,71930
12/17/2017,13:00:00,71215
12/17/2017,13:15:00,70119
12/17/2017,13:30:00,68977
12/17/2017,13:45:00,67855
12/17/2017,14:00:00,67366
12/17/2017,14:15:00,66985
12/17/2017,14:30:00,66247
12/17/2017,14:45:00,65283
12/17/2017,15:00:00,65087
12/17/2017,15:15:00,64741
12/17/2017,15:30:00,64578
12/17/2017,15:45:00,64228
12/17/2017,16:00:00,63984
12/17/2017,16:15:00,63990
12/17/2017,16:30:00,63903
12/17/2017,16:45:00,64252
12/17/2017,17:00:00,65283
12/17/2017,17:15:00,66873
12/17/2017,17:30:00,68353
12/17/2017,17:45:00,69445
12/17/2017,18:00:00,70428
12/17/2017,18:15:00,71212
12/17/2017,18:30:00,71762
12/17/2017,18:45:00,72215
12/17/2017,19:00:00,72956
12/17/2017,19:15:00,73279
12/17/2017,19:30:00,73084
12/17/2017,19:45:00,72505
12/17/2017,20:00:00,72170
12/17/2017,20:15:00,71008
12/17/2017,20:30:00,70734
12/17/2017,20:45:00,69923
12/17/2017,21:00:00,69045
12/17/2017,21:15:00,68421
12/17/2017,21:30:00,67524
12/17/2017,21:45:00,66707
12/17/2017,22:00:00,66519
12/17/2017,22:15:00,66720
12/17/2017,22:30:00,67314
12/17/2017,22:45:00,70099
12/17/2017,23:00:00,69449
12/17/2017,23:15:00,69682
12/17/2017,23:30:00,68778
12/17/2017,23:45:00,69494
12/18/2017,0:00:00,68237
12/18/2017,0:15:00,68236
12/18/2017,0:30:00,66800
12/18/2017,0:45:00,65407
12/18/2017,1:00:00,64663
12/18/2017,1:15:00,64600
12/18/2017,1:30:00,64124
12/18/2017,1:45:00,64006
12/18/2017,2:00:00,63330
12/18/2017,2:15:00,64158
12/18/2017,2:30:00,62913
12/18/2017,2:45:00,61886
12/18/2017,3:00:00,60862
12/18/2017,3:15:00,60549
12/18/2017,3:30:00,59602
12/18/2017,3:45:00,59443
12/18/2017,4:00:00,58778
12/18/2017,4:15:00,59042
12/18/2017,4:30:00,58586
12/18/2017,4:45:00,58940
12/18/2017,5:00:00,59500
12/18/2017,5:15:00,60996
12/18/2017,5:30:00,61555
12/18/2017,5:45:00,62431
12/18/2017,6:00:00,63843
12/18/2017,6:15:00,66241
12/18/2017,6:30:00,67648
12/18/2017,6:45:00,69096
12/18/2017,7:00:00,71458
12/18/2017,7:15:00,73019
12/18/2017,7:30:00,74349
12/18/2017,7:45:00,74889
12/18/2017,8:00:00,76149
12/18/2017,8:15:00,76443
12/18/2017,8:30:00,76563
12/18/2017,8:45:00,76393
12/18/2017,9:00:00,76604
12/18/2017,9:15:00,76863
12/18/2017,9:30:00,76996
12/18/2017,9:45:00,77252
12/18/2017,10:00:00,77359
12/18/2017,10:15:00,77028
12/18/2017,10:30:00,77243
12/18/2017,10:45:00,77120
12/18/2017,11:00:00,77274
12/18/2017,11:15:00,77329
12/18/2017,11:30:00,77245
12/18/2017,11:45:00,77155
12/18/2017,12:00:00,77562
12/18/2017,12:15:00,77148
12/18/2017,12:30:00,76969
12/18/2017,12:45:00,77572
12/18/2017,13:00:00,76891
12/18/2017,13:15:00,76821
12/18/2017,13:30:00,76034
12/18/2017,13:45:00,75862
12/18/2017,14:00:00,75678
12/18/2017,14:15:00,75243
12/18/2017,14:30:00,74500
12/18/2017,14:45:00,
12/18/2017,15:00:00,73282
12/18/2017,15:15:00,72875
12/18/2017,15:30:00,72360
12/18/2017,15:45:00,71933
12/18/2017,16:00:00,71957
12/18/2017,16:15:00,72162
12/18/2017,16:30:00,72035
12/18/2017,16:45:00,72274
12/18/2017,17:00:00,73194
12/18/2017,17:15:00,74453
12/18/2017,17:30:00,76098
12/18/2017,17:45:00,77094
12/18/2017,18:00:00,77595
12/18/2017,18:15:00,78308
12/18/2017,18:30:00,79117
12/18/2017,18:45:00,79669
12/18/2017,19:00:00,80194
12/18/2017,19:15:00,79791
12/18/2017,19:30:00,79068
12/18/2017,19:45:00,78149
12/18/2017,20:00:00,77305
12/18/2017,20:15:00,76375
12/18/2017,20:30:00,75387
12/18/2017,20:45:00,74164
12/18/2017,21:00:00,72731
12/18/2017,21:15:00,72220
12/18/2017,21:30:00,71488
12/18/2017,21:45:00,70637
12/18/2017,22:00:00,69987
12/18/2017,22:15:00,70003
12/18/2017,22:30:00,70446
12/18/2017,22:45:00,72819
12/18/2017,23:00:00,72392
12/18/2017,23:15:00,72320
